Obchodný deň;Číslo periódy;Perióda;Objednávky na nákup (MW);Objednávky na predaj (MW);Zobchodovaný nákup (MW);Zobchodovaný predaj (MW);Rozdiel zobchodovaných  množstiev (MW);Priemerná cena obchodov (EUR/MWh);Váženy priemer cien všetkých obchodov (EUR/MWh);Minimálna cena (EUR/MWh);Maximálna cena (EUR/MWh);Posledná cena (EUR/MWh);Zobchodované množstvo (MW);Vážený priemer cien zobchodovaných jednoduchých objednávok (EUR/MWh);Zobchodované množstvo jednoduchých objednávok (MW)
4.8.2026;92;22:45 - 23:00;277,6;20595,7;48,7;113,2;-64,5;222,61;226,46;159,00;266,77;266,77;161,9;226,46;161,9
4.8.2026;93;23:00 - 23:15;975,6;663,1;89,6;73,3;16,3;222,12;222,66;170,48;262,23;212,75;162,9;222,66;162,9
4.8.2026;94;23:15 - 23:30;3520,2;296,5;56,8;32,4;24,4;217,40;219,20;193,07;241,56;219,47;89,2;219,20;89,2
4.8.2026;95;23:30 - 23:45;7585,7;268,8;43,7;49,9;-6,2;215,26;228,83;120,80;308,73;120,80;93,6;228,83;93,6
4.8.2026;96;23:45 - 00:00;5771,0;421,3;64,3;73,5;-9,2;199,90;206,01;168,81;298,99;197,03;137,8;206,01;137,8
5.8.2026;1;00:00 - 00:15;5970,1;114,6;0,4;8,4;-8,0;300,32;335,52;250,01;343,42;250,01;8,8;335,52;8,8
5.8.2026;2;00:15 - 00:30;8317,3;79,2;8,4;9,7;-1,3;307,68;320,15;277,20;339,99;339,99;18,1;320,15;18,1
5.8.2026;3;00:30 - 00:45;765,0;61,6;8,0;7,4;0,6;269,22;272,14;251,20;289,47;251,20;15,4;272,14;15,4
5.8.2026;4;00:45 - 01:00;10553,7;121,6;6,1;3,8;2,3;259,18;260,54;173,31;301,73;261,60;9,9;260,54;9,9
5.8.2026;5;01:00 - 01:15;1500,5;110,9;20,4;14,4;6,0;239,99;238,76;199,89;258,35;199,90;34,8;238,76;34,8
5.8.2026;6;01:15 - 01:30;1669,3;137,6;27,2;19,7;7,5;224,06;226,04;184,83;250,41;230,00;46,9;226,04;46,9
5.8.2026;7;01:30 - 01:45;2205,9;124,8;9,9;15,2;-5,3;249,11;252,83;192,89;332,86;193,00;25,1;252,83;25,1
5.8.2026;8;01:45 - 02:00;174,8;364,9;17,6;31,5;-13,9;245,40;245,89;200,00;333,70;200,00;49,1;245,89;49,1
5.8.2026;9;02:00 - 02:15;15738,9;143,3;6,1;4,0;2,1;281,57;263,03;208,74;337,40;289,97;10,1;263,03;10,1
5.8.2026;10;02:15 - 02:30;5077,8;178,3;4,6;0,1;4,5;209,24;198,87;190,00;252,40;252,40;4,7;198,87;4,7
5.8.2026;11;02:30 - 02:45;15020,9;355,6;25,2;10,0;15,2;191,81;197,90;168,80;210,52;205,00;35,2;197,90;35,2
5.8.2026;12;02:45 - 03:00;12734,4;241,1;35,2;17,4;17,8;232,65;203,79;166,97;330,18;201,10;52,6;203,79;52,6
5.8.2026;13;03:00 - 03:15;5010,2;291,1;30,6;32,9;-2,3;196,55;193,78;170,50;214,10;193,00;63,5;193,78;63,5
5.8.2026;14;03:15 - 03:30;8808,0;1657,8;31,3;55,2;-23,9;195,66;193,92;169,75;238,70;180,00;86,5;193,92;86,5
5.8.2026;15;03:30 - 03:45;5541,9;194,0;16,3;22,3;-6,0;187,17;185,84;168,27;259,94;168,27;38,6;185,84;38,6
5.8.2026;16;03:45 - 04:00;10933,8;3328,4;28,6;28,7;-0,1;188,30;193,52;160,12;225,50;168,86;57,3;193,52;57,3
5.8.2026;17;04:00 - 04:15;823,2;792,9;51,0;17,9;33,1;169,49;168,27;153,90;187,22;155,26;68,9;168,27;68,9
5.8.2026;18;04:15 - 04:30;171,7;150,5;52,0;8,1;43,9;180,96;181,92;160,00;206,13;160,00;60,1;181,92;60,1
5.8.2026;19;04:30 - 04:45;3530,5;214,3;58,1;20,6;37,5;179,54;176,20;157,17;200,00;158,99;78,7;176,20;78,7
5.8.2026;20;04:45 - 05:00;2584,7;138,8;60,1;19,1;41,0;188,78;191,87;160,35;206,02;196,66;79,2;191,87;79,2
5.8.2026;21;05:00 - 05:15;1392,3;196,2;46,4;44,5;1,9;391,30;411,39;154,72;699,98;245,10;90,9;411,39;90,9
5.8.2026;22;05:15 - 05:30;13228,7;187,1;49,4;47,3;2,1;407,36;429,87;159,72;699,98;245,00;96,7;429,87;96,7
5.8.2026;23;05:30 - 05:45;12893,8;240,8;60,7;39,5;21,2;299,81;341,81;152,52;600,00;225,10;100,2;341,81;100,2
5.8.2026;24;05:45 - 06:00;47034,2;983,1;89,7;34,5;55,2;258,57;262,66;166,56;600,00;199,99;124,2;262,66;124,2
5.8.2026;25;06:00 - 06:15;203,5;215,1;50,0;51,5;-1,5;200,12;202,06;183,77;214,89;186,14;101,5;202,06;101,5
5.8.2026;26;06:15 - 06:30;218,7;831,8;52,9;60,4;-7,5;198,89;200,60;171,35;236,11;190,52;113,3;200,60;113,3
5.8.2026;27;06:30 - 06:45;156,3;786,8;35,0;59,4;-24,4;198,38;199,43;181,62;233,69;184,00;94,4;199,43;94,4
5.8.2026;28;06:45 - 07:00;160,0;694,4;34,5;63,5;-29,0;191,58;191,45;156,27;232,00;190,12;98,0;191,45;98,0
5.8.2026;29;07:00 - 07:15;261,4;232,2;16,9;28,3;-11,4;200,30;197,04;163,84;223,30;193,61;45,2;197,04;45,2
5.8.2026;30;07:15 - 07:30;226,2;206,4;24,3;62,2;-37,9;184,93;184,68;161,99;217,89;189,68;86,5;184,68;86,5
5.8.2026;31;07:30 - 07:45;168,9;200,7;10,2;56,2;-46,0;172,25;171,63;147,54;186,58;173,29;66,4;171,63;66,4
5.8.2026;32;07:45 - 08:00;25932,2;21835,7;20,8;70,3;-49,5;156,62;156,95;131,10;171,17;169,70;91,1;156,95;91,1
5.8.2026;33;08:00 - 08:15;15141,2;9411,3;22,3;40,6;-18,3;173,94;181,38;100,21;195,27;100,21;62,9;181,38;62,9
5.8.2026;34;08:15 - 08:30;212,1;6086,0;18,6;51,9;-33,3;169,98;172,89;122,69;183,74;122,69;70,5;172,89;70,5
5.8.2026;35;08:30 - 08:45;27424,1;13813,6;13,6;120,6;-107,0;165,59;165,65;124,50;178,08;171,70;134,2;165,65;134,2
5.8.2026;36;08:45 - 09:00;5661,5;5988,3;24,1;159,4;-135,3;141,65;145,24;107,15;158,88;154,53;183,5;145,24;183,5
5.8.2026;37;09:00 - 09:15;723,0;782,6;47,7;252,5;-204,8;157,13;158,06;134,81;166,00;163,60;300,2;158,06;300,2
5.8.2026;38;09:15 - 09:30;2988,3;3271,5;24,6;79,9;-55,3;130,82;131,55;109,53;145,27;129,88;104,5;131,55;104,5
5.8.2026;39;09:30 - 09:45;4641,1;17551,9;44,1;70,0;-25,9;117,17;120,19;88,84;137,37;126,00;114,1;120,19;114,1
5.8.2026;40;09:45 - 10:00;2553,2;2008,7;67,9;75,1;-7,2;88,63;89,70;66,43;105,33;97,19;143,0;89,70;143,0
5.8.2026;41;10:00 - 10:15;12247,7;1332,6;63,6;80,0;-16,4;96,64;96,67;77,02;118,99;118,99;143,6;96,67;143,6
5.8.2026;42;10:15 - 10:30;1119,7;914,7;78,7;80,8;-2,1;82,38;79,98;62,71;96,90;89,08;159,5;79,98;159,5
5.8.2026;43;10:30 - 10:45;7667,8;1275,7;56,9;70,4;-13,5;80,39;80,81;53,48;90,33;90,33;127,3;80,81;127,3
5.8.2026;44;10:45 - 11:00;1532,6;2232,3;104,2;130,7;-26,5;78,64;77,92;43,25;94,60;85,00;234,9;77,92;234,9
5.8.2026;45;11:00 - 11:15;3707,4;4807,8;40,9;78,3;-37,4;82,14;83,96;12,83;95,62;93,21;119,2;83,96;119,2
5.8.2026;46;11:15 - 11:30;630,9;1395,3;47,9;50,9;-3,0;82,15;83,37;37,76;97,00;86,46;98,8;83,37;98,8
5.8.2026;47;11:30 - 11:45;1108,0;804,0;52,6;36,4;16,2;82,17;82,31;73,38;94,07;80,70;89,0;82,31;89,0
5.8.2026;48;11:45 - 12:00;2364,3;958,8;79,1;66,8;12,3;79,95;80,59;66,77;92,05;82,00;145,9;80,59;145,9
5.8.2026;49;12:00 - 12:15;1016,9;1282,4;48,2;51,8;-3,6;78,92;78,61;70,10;87,60;70,91;100,0;78,61;100,0
5.8.2026;50;12:15 - 12:30;1548,5;702,5;41,2;41,1;0,1;77,96;77,89;68,60;85,65;78,00;82,3;77,89;82,3
5.8.2026;51;12:30 - 12:45;899,8;653,2;50,3;56,7;-6,4;78,37;78,81;64,63;84,44;80,00;107,0;78,81;107,0
5.8.2026;52;12:45 - 13:00;1308,1;2637,8;117,2;99,8;17,4;79,95;80,24;69,47;86,05;85,95;217,0;80,24;217,0
5.8.2026;53;13:00 - 13:15;923,2;1210,2;90,4;114,3;-23,9;76,40;77,98;4,50;88,73;70,26;204,7;77,98;204,7
5.8.2026;54;13:15 - 13:30;3961,6;4705,5;75,0;103,8;-28,8;77,91;78,29;35,58;85,38;68,00;178,8;78,29;178,8
5.8.2026;55;13:30 - 13:45;17620,6;2163,6;75,0;112,1;-37,1;76,27;77,21;34,35;85,64;85,29;187,1;77,21;187,1
5.8.2026;56;13:45 - 14:00;1168,7;16982,7;93,3;144,3;-51,0;79,65;81,15;68,05;99,36;78,24;237,6;81,15;237,6
5.8.2026;57;14:00 - 14:15;872,5;3459,1;29,5;128,2;-98,7;84,50;84,46;58,94;109,95;90,00;157,7;84,46;157,7
5.8.2026;58;14:15 - 14:30;1210,8;2403,4;65,5;117,4;-51,9;82,98;81,64;1,50;110,30;110,30;182,9;81,64;182,9
5.8.2026;59;14:30 - 14:45;1315,2;1875,4;77,2;129,4;-52,2;80,81;81,83;1,20;104,74;69,77;206,6;81,83;206,6
5.8.2026;60;14:45 - 15:00;986,8;9142,9;76,5;104,4;-27,9;81,31;83,23;6,30;99,00;73,19;180,9;83,23;180,9
5.8.2026;61;15:00 - 15:15;1911,8;3349,9;96,2;114,1;-17,9;78,83;77,62;1,28;97,30;40,10;210,3;77,62;210,3
5.8.2026;62;15:15 - 15:30;1338,1;1216,4;43,4;49,4;-6,0;83,05;79,55;65,00;96,22;65,00;92,8;79,55;92,8
5.8.2026;63;15:30 - 15:45;3976,2;1415,6;38,3;57,5;-19,2;107,32;110,50;47,44;125,32;121,01;95,8;110,50;95,8
5.8.2026;64;15:45 - 16:00;1548,2;1941,3;57,5;68,3;-10,8;134,78;135,94;126,00;151,90;140,44;125,8;135,94;125,8
5.8.2026;65;16:00 - 16:15;1344,9;1901,4;108,0;138,1;-30,1;94,03;91,80;18,90;180,99;45,00;246,1;91,80;246,1
5.8.2026;66;16:15 - 16:30;472,8;518,3;64,6;114,0;-49,4;128,14;129,32;56,96;169,99;169,99;178,6;129,32;178,6
5.8.2026;67;16:30 - 16:45;3712,4;511,2;44,6;97,9;-53,3;143,91;145,03;124,34;171,12;142,00;142,5;145,03;142,5
5.8.2026;68;16:45 - 17:00;626,2;423,6;68,1;64,1;4,0;167,77;172,60;40,48;198,31;198,31;132,2;172,60;132,2
5.8.2026;69;17:00 - 17:15;475,5;2043,1;79,2;73,1;6,1;169,78;168,94;110,00;208,64;150,00;152,3;168,94;152,3
5.8.2026;70;17:15 - 17:30;4831,9;454,7;54,7;43,1;11,6;200,22;204,72;47,54;245,30;206,22;97,8;204,72;97,8
5.8.2026;71;17:30 - 17:45;910,4;905,8;76,0;52,5;23,5;294,19;295,94;229,44;387,66;320,00;128,5;295,94;128,5
5.8.2026;72;17:45 - 18:00;2115,3;194,8;63,7;43,7;20,0;270,41;273,91;234,97;646,00;310,00;107,4;273,91;107,4
5.8.2026;73;18:00 - 18:15;411,6;186,5;70,3;53,8;16,5;234,74;232,19;183,40;263,49;248,00;124,1;232,19;124,1
5.8.2026;74;18:15 - 18:30;450,3;307,3;126,0;60,1;65,9;258,86;259,35;124,90;285,18;278,99;186,1;259,35;186,1
5.8.2026;75;18:30 - 18:45;1314,5;307,3;80,0;68,9;11,1;319,86;324,81;248,16;410,83;357,98;148,9;324,81;148,9
5.8.2026;76;18:45 - 19:00;908,8;389,4;116,0;102,3;13,7;404,44;419,69;299,89;749,99;749,99;218,3;419,69;218,3
5.8.2026;77;19:00 - 19:15;8244,6;1171,3;85,7;89,9;-4,2;344,62;380,13;251,28;999,99;997,99;175,6;380,13;175,6
5.8.2026;78;19:15 - 19:30;789,6;410,5;77,5;86,4;-8,9;400,50;478,65;250,00;1038,45;1038,45;163,9;478,65;163,9
5.8.2026;79;19:30 - 19:45;10366,3;465,2;75,6;104,6;-29,0;502,24;629,04;267,00;1099,99;1000,00;180,2;629,04;180,2
5.8.2026;80;19:45 - 20:00;813,2;671,4;153,3;182,4;-29,1;508,50;584,94;287,11;1099,99;913,65;335,7;584,94;335,7
5.8.2026;81;20:00 - 20:15;13279,0;405,4;44,7;84,0;-39,3;553,27;596,07;288,39;1044,99;1044,98;128,7;596,07;128,7
5.8.2026;82;20:15 - 20:30;507,6;326,0;27,4;73,1;-45,7;485,66;542,14;299,70;1169,99;998,47;100,5;542,14;100,5
5.8.2026;83;20:30 - 20:45;531,1;304,4;38,8;62,7;-23,9;480,19;518,63;276,05;1030,99;830,52;101,5;518,63;101,5
5.8.2026;84;20:45 - 21:00;427,2;392,4;57,0;84,3;-27,3;512,59;574,13;256,90;1000,50;825,00;141,3;574,13;141,3
5.8.2026;85;21:00 - 21:15;1046,1;266,9;47,7;55,3;-7,6;429,56;421,77;266,37;829,99;462,20;103,0;421,77;103,0
5.8.2026;86;21:15 - 21:30;670,4;251,2;58,4;80,4;-22,0;424,33;450,31;289,50;899,99;400,01;138,8;450,31;138,8
5.8.2026;87;21:30 - 21:45;2308,4;914,0;166,7;60,4;106,3;364,31;315,16;200,01;799,99;231,10;227,1;315,16;227,1
5.8.2026;88;21:45 - 22:00;535,9;418,2;132,8;54,4;78,4;272,23;275,37;214,84;477,90;240,01;187,2;275,37;187,2
5.8.2026;89;22:00 - 22:15;6506,3;400,0;110,9;138,3;-27,4;358,69;363,69;225,10;640,88;599,99;249,2;363,69;249,2
5.8.2026;90;22:15 - 22:30;534,4;340,7;104,2;85,6;18,6;310,18;311,47;194,40;499,99;399,99;189,8;311,47;189,8
5.8.2026;91;22:30 - 22:45;9317,4;288,0;119,1;65,1;54,0;256,05;259,83;177,00;309,91;300,00;184,2;259,83;184,2
5.8.2026;92;22:45 - 23:00;1379,9;6588,8;143,3;75,3;68,0;255,68;257,90;159,80;295,86;237,47;218,6;257,90;218,6
5.8.2026;93;23:00 - 23:15;35551,4;9674,9;106,0;42,9;63,1;257,25;255,99;219,72;320,02;263,01;148,9;255,99;148,9
5.8.2026;94;23:15 - 23:30;473,2;3901,5;111,7;39,3;72,4;224,68;225,18;173,48;278,58;225,00;151,0;225,18;151,0
5.8.2026;95;23:30 - 23:45;16518,5;274,4;79,8;19,2;60,6;242,16;232,90;166,79;349,99;349,99;99,0;232,90;99,0
5.8.2026;96;23:45 - 00:00;2015,5;394,5;111,0;32,2;78,8;198,42;196,08;171,36;254,81;199,23;143,2;196,08;143,2
6.8.2026;1;00:00 - 00:15;189,0;76,5;18,8;8,2;10,6;236,44;234,23;211,10;266,86;228,14;27,0;234,23;27,0
6.8.2026;2;00:15 - 00:30;122,6;103,3;1,1;10,6;-9,5;205,88;202,01;200,76;231,86;201,63;11,7;202,01;11,7
6.8.2026;3;00:30 - 00:45;146,5;127,4;4,1;16,2;-12,1;197,22;190,28;165,51;218,71;190,90;20,3;190,28;20,3
6.8.2026;4;00:45 - 01:00;107,2;137,2;17,2;44,2;-27,0;181,54;180,41;159,77;214,21;179,00;61,4;180,41;61,4
6.8.2026;5;01:00 - 01:15;59,0;88,7;5,0;20,8;-15,8;178,89;179,39;173,15;185,98;179,02;25,8;179,39;25,8
6.8.2026;6;01:15 - 01:30;51,5;95,6;1,8;35,4;-33,6;178,68;176,35;170,66;188,77;170,66;37,2;176,35;37,2
6.8.2026;7;01:30 - 01:45;64,8;94,9;0,0;26,1;-26,1;166,45;166,40;162,39;176,12;163,92;26,1;166,40;26,1
6.8.2026;8;01:45 - 02:00;47,8;79,8;0,0;26,5;-26,5;160,74;161,91;157,78;166,62;157,78;26,5;161,91;26,5
6.8.2026;9;02:00 - 02:15;64,1;70,3;2,1;17,4;-15,3;177,56;176,62;173,14;183,78;176,33;19,5;176,62;19,5
6.8.2026;10;02:15 - 02:30;74,5;95,4;0,8;23,5;-22,7;174,97;179,09;165,46;183,80;180,90;24,3;179,09;24,3
6.8.2026;11;02:30 - 02:45;64,0;329,7;3,1;33,0;-29,9;175,80;176,23;163,63;179,89;174,05;36,1;176,23;36,1
6.8.2026;12;02:45 - 03:00;70,3;155,5;5,5;31,6;-26,1;170,08;169,27;161,35;175,98;169,61;37,1;169,27;37,1
6.8.2026;13;03:00 - 03:15;149,1;104,1;4,2;24,1;-19,9;170,21;171,73;157,01;179,00;173,69;28,3;171,73;28,3
6.8.2026;14;03:15 - 03:30;127,5;117,1;6,4;19,6;-13,2;164,57;165,52;153,20;178,00;158,42;26,0;165,52;26,0
6.8.2026;15;03:30 - 03:45;112,0;123,4;1,7;13,4;-11,7;158,55;158,37;151,93;171,89;151,93;15,1;158,37;15,1
6.8.2026;16;03:45 - 04:00;119,6;104,2;0,3;8,0;-7,7;157,21;155,08;151,52;163,14;151,52;8,3;155,08;8,3
6.8.2026;17;04:00 - 04:15;107,2;119,1;2,5;26,0;-23,5;165,93;166,43;161,23;174,08;165,82;28,5;166,43;28,5
6.8.2026;18;04:15 - 04:30;102,1;85,5;4,7;24,0;-19,3;166,13;166,57;160,12;174,85;171,15;28,7;166,57;28,7
6.8.2026;19;04:30 - 04:45;127,7;99,0;2,9;21,9;-19,0;166,65;168,43;161,81;176,95;166,24;24,8;168,43;24,8
6.8.2026;20;04:45 - 05:00;82,5;77,7;0,5;15,7;-15,2;167,20;167,44;165,48;169,91;166,00;16,2;167,44;16,2
6.8.2026;21;05:00 - 05:15;109,4;124,9;3,0;21,5;-18,5;166,55;163,75;155,12;181,00;155,12;24,5;163,75;24,5
6.8.2026;22;05:15 - 05:30;147,8;126,7;3,6;17,2;-13,6;168,84;165,79;161,95;179,00;162,61;20,8;165,79;20,8
6.8.2026;23;05:30 - 05:45;131,7;162,5;5,9;23,1;-17,2;173,76;173,91;166,19;189,83;166,80;29,0;173,91;29,0
6.8.2026;24;05:45 - 06:00;157,2;116,5;4,9;14,6;-9,7;191,08;186,75;179,40;212,00;180,93;19,5;186,75;19,5
6.8.2026;25;06:00 - 06:15;243,1;135,5;6,3;31,5;-25,2;187,58;179,81;171,84;208,34;171,98;37,8;179,81;37,8
6.8.2026;26;06:15 - 06:30;109,4;168,7;11,5;19,4;-7,9;188,38;189,68;180,74;205,14;185,30;30,9;189,68;30,9
6.8.2026;27;06:30 - 06:45;212,4;80,9;13,9;12,4;1,5;187,99;187,72;175,25;208,00;184,10;26,3;187,72;26,3
6.8.2026;28;06:45 - 07:00;162,4;136,4;7,6;18,5;-10,9;182,33;179,86;174,71;198,40;183,07;26,1;179,86;26,1
6.8.2026;29;07:00 - 07:15;7179,9;133,2;10,8;32,1;-21,3;193,07;194,44;182,21;201,17;195,45;42,9;194,44;42,9
6.8.2026;30;07:15 - 07:30;19305,8;197,2;16,4;35,4;-19,0;181,49;180,43;174,53;191,46;176,00;51,8;180,43;51,8
6.8.2026;31;07:30 - 07:45;14778,8;12559,7;12,2;41,0;-28,8;170,44;170,09;164,00;177,99;167,95;53,2;170,09;53,2
6.8.2026;32;07:45 - 08:00;15186,2;5345,3;6,2;43,5;-37,3;156,39;157,48;146,97;163,90;160,94;49,7;157,48;49,7
6.8.2026;33;08:00 - 08:15;11817,7;686,8;9,1;18,6;-9,5;179,16;177,61;164,76;194,37;174,47;27,7;177,61;27,7
6.8.2026;34;08:15 - 08:30;18721,5;2694,1;4,6;26,2;-21,6;155,24;143,22;111,00;177,38;111,00;30,8;143,22;30,8
6.8.2026;35;08:30 - 08:45;22269,2;3669,5;14,0;22,9;-8,9;138,59;140,53;122,92;167,94;126,00;36,9;140,53;36,9
6.8.2026;36;08:45 - 09:00;7479,8;553,3;47,9;74,8;-26,9;124,04;124,02;113,20;145,67;115,00;122,7;124,02;122,7
6.8.2026;37;09:00 - 09:15;15656,6;1242,6;83,4;102,1;-18,7;149,21;148,08;120,60;173,00;135,10;185,5;148,08;185,5
6.8.2026;38;09:15 - 09:30;2560,4;10025,2;59,3;57,1;2,2;122,31;122,86;101,13;142,50;101,13;116,4;122,86;116,4
6.8.2026;39;09:30 - 09:45;23370,5;11611,0;57,2;112,0;-54,8;125,60;126,76;103,23;137,99;120,02;169,2;126,76;169,2
6.8.2026;40;09:45 - 10:00;1329,7;7579,8;69,4;96,8;-27,4;124,67;124,97;114,10;135,62;119,68;166,2;124,97;166,2
6.8.2026;41;10:00 - 10:15;4015,4;1201,6;282,9;107,2;175,7;133,84;132,72;116,02;141,59;134,46;390,1;132,72;390,1
6.8.2026;42;10:15 - 10:30;18112,8;1006,4;303,3;106,9;196,4;133,41;133,75;117,15;144,09;140,33;410,2;133,75;410,2
6.8.2026;43;10:30 - 10:45;9411,9;758,8;65,4;67,3;-1,9;131,67;131,45;116,88;167,89;151,09;132,7;131,45;132,7
6.8.2026;44;10:45 - 11:00;4852,8;584,6;76,2;75,8;0,4;132,75;132,77;116,37;162,52;151,10;152,0;132,77;152,0
6.8.2026;45;11:00 - 11:15;1328,4;719,2;79,4;118,0;-38,6;134,74;136,09;66,40;162,61;66,40;197,4;136,09;197,4
6.8.2026;46;11:15 - 11:30;12132,6;603,2;81,4;103,4;-22,0;135,69;136,94;110,00;158,73;146,32;184,8;136,94;184,8
6.8.2026;47;11:30 - 11:45;8536,1;959,0;138,3;140,0;-1,7;137,55;139,09;96,15;158,00;125,95;278,3;139,09;278,3
6.8.2026;48;11:45 - 12:00;23493,2;1051,4;107,1;137,8;-30,7;134,82;137,36;85,85;198,99;198,99;244,9;137,36;244,9
6.8.2026;49;12:00 - 12:15;28763,8;663,7;95,7;107,5;-11,8;126,19;128,59;85,30;146,26;85,30;203,2;128,59;203,2
6.8.2026;50;12:15 - 12:30;14065,0;533,5;65,9;107,1;-41,2;135,13;139,94;73,27;198,99;198,99;173,0;139,94;173,0
6.8.2026;51;12:30 - 12:45;773,9;897,8;82,3;57,3;25,0;132,14;133,31;116,41;152,01;152,01;139,6;133,31;139,6
6.8.2026;52;12:45 - 13:00;6500,1;1004,3;96,4;83,7;12,7;137,03;136,81;95,67;164,00;138,22;180,1;136,81;180,1
6.8.2026;53;13:00 - 13:15;26721,3;820,2;141,8;51,3;90,5;133,27;132,61;118,11;165,86;165,00;193,1;132,61;193,1
6.8.2026;54;13:15 - 13:30;20121,1;821,1;82,0;55,6;26,4;145,90;149,46;118,82;212,00;175,00;137,6;149,46;137,6
6.8.2026;55;13:30 - 13:45;1011,7;992,7;95,9;119,3;-23,4;153,18;154,47;115,10;199,00;115,10;215,2;154,47;215,2
6.8.2026;56;13:45 - 14:00;678,4;1236,9;83,6;147,2;-63,6;165,94;169,90;121,76;208,74;163,12;230,8;169,90;230,8
6.8.2026;57;14:00 - 14:15;9693,3;1311,3;141,2;125,9;15,3;165,19;162,73;122,46;199,00;160,00;267,1;162,73;267,1
6.8.2026;58;14:15 - 14:30;13720,3;1415,9;399,4;201,4;198,0;155,85;156,77;110,01;200,50;110,01;600,8;156,77;600,8
6.8.2026;59;14:30 - 14:45;2005,6;1642,2;145,1;144,2;0,9;166,47;165,77;127,47;198,88;182,00;289,3;165,77;289,3
6.8.2026;60;14:45 - 15:00;1267,4;1647,3;134,3;153,9;-19,6;175,08;171,67;139,92;254,70;238,85;288,2;171,67;288,2
6.8.2026;61;15:00 - 15:15;1246,5;591,7;77,1;128,6;-51,5;160,46;166,53;117,47;226,41;226,41;205,7;166,53;205,7
6.8.2026;62;15:15 - 15:30;693,6;1197,6;75,9;102,2;-26,3;174,04;179,51;114,58;210,44;202,43;178,1;179,51;178,1
6.8.2026;63;15:30 - 15:45;2293,8;778,1;118,4;112,7;5,7;192,98;192,88;150,89;294,01;293,34;231,1;192,88;231,1
6.8.2026;64;15:45 - 16:00;772,5;762,7;62,9;100,8;-37,9;224,94;235,64;168,04;330,00;260,91;163,7;235,64;163,7
6.8.2026;65;16:00 - 16:15;528,1;373,7;90,7;88,9;1,8;181,79;182,77;140,95;226,93;185,00;179,6;182,77;179,6
6.8.2026;66;16:15 - 16:30;786,6;362,7;123,8;83,7;40,1;192,55;190,49;156,20;234,80;159,30;207,5;190,49;207,5
6.8.2026;67;16:30 - 16:45;581,7;754,4;153,7;144,6;9,1;231,43;234,52;184,07;289,98;280,89;298,3;234,52;298,3
6.8.2026;68;16:45 - 17:00;884,3;849,8;99,7;136,6;-36,9;319,44;307,39;250,11;519,60;260,00;236,3;307,39;236,3
6.8.2026;69;17:00 - 17:15;950,3;307,0;69,9;69,8;0,1;220,20;218,00;184,08;260,47;204,98;139,7;218,00;139,7
6.8.2026;70;17:15 - 17:30;485,7;429,7;63,2;87,3;-24,1;243,86;241,27;187,53;272,28;187,53;150,5;241,27;150,5
6.8.2026;71;17:30 - 17:45;609,5;690,6;90,9;141,6;-50,7;251,55;248,15;197,49;279,60;221,15;232,5;248,15;232,5
6.8.2026;72;17:45 - 18:00;607,7;575,3;78,4;179,3;-100,9;289,76;282,72;232,79;389,65;284,05;257,7;282,72;257,7
6.8.2026;73;18:00 - 18:15;499,5;505,5;73,9;43,8;30,1;182,36;188,60;90,52;260,09;122,69;117,7;188,60;117,7
6.8.2026;74;18:15 - 18:30;597,6;19196,3;115,6;93,5;22,1;242,07;228,59;105,01;379,20;105,01;209,1;228,59;209,1
6.8.2026;75;18:30 - 18:45;696,9;437,9;99,5;44,9;54,6;233,29;232,07;124,13;444,98;142,09;144,4;232,07;144,4
6.8.2026;76;18:45 - 19:00;948,4;2149,1;116,2;131,8;-15,6;264,50;259,54;148,50;562,35;152,20;248,0;259,54;248,0
6.8.2026;77;19:00 - 19:15;28072,7;2110,0;62,2;37,5;24,7;202,46;186,41;123,36;333,86;129,00;99,7;186,41;99,7
6.8.2026;78;19:15 - 19:30;6575,1;1118,7;88,9;115,6;-26,7;211,53;195,18;137,29;382,40;140,59;204,5;195,18;204,5
6.8.2026;79;19:30 - 19:45;2572,4;961,9;57,8;83,7;-25,9;240,81;217,53;143,53;498,42;156,37;141,5;217,53;141,5
6.8.2026;80;19:45 - 20:00;1306,5;2105,6;102,2;142,2;-40,0;254,71;242,33;142,60;482,96;152,00;244,4;242,33;244,4
6.8.2026;81;20:00 - 20:15;365,0;8681,3;106,4;165,5;-59,1;285,52;270,39;120,19;505,00;125,01;271,9;270,39;271,9
6.8.2026;82;20:15 - 20:30;912,3;4212,9;43,7;190,5;-146,8;264,37;231,58;156,82;451,34;202,80;234,2;231,58;234,2
6.8.2026;83;20:30 - 20:45;514,8;9344,7;76,4;132,4;-56,0;297,77;282,49;164,65;497,80;226,76;208,8;282,49;208,8
6.8.2026;84;20:45 - 21:00;447,0;3128,4;74,3;106,1;-31,8;288,90;244,96;168,65;447,61;177,15;180,4;244,96;180,4
6.8.2026;85;21:00 - 21:15;732,4;1885,3;45,5;133,7;-88,2;255,42;250,49;105,60;504,85;105,60;179,2;250,49;179,2
6.8.2026;86;21:15 - 21:30;371,3;884,2;56,8;131,8;-75,0;248,68;230,17;174,79;429,58;309,00;188,6;230,17;188,6
6.8.2026;87;21:30 - 21:45;308,8;2104,5;36,4;117,5;-81,1;225,54;223,43;166,05;331,91;245,70;153,9;223,43;153,9
6.8.2026;88;21:45 - 22:00;222,6;1357,2;31,8;109,9;-78,1;195,61;198,23;167,30;260,82;184,42;141,7;198,23;141,7
